State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,8000,8000,8000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,3500,3500,3500
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai ) APMC",Tomato,Local,Local,15/03/2026,1500,1500,1500
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,8000,8000,8000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3500,3500,3500
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Banana,"Red Banana",Local,15/03/2026,8000,9000,8500
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,4700,5000,4850
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2400,2600,2500
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,2600,2800,2700
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,15/03/2026,1400,1500,1450
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,15/03/2026,1800,2000,1900
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2400,2500,2450
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,6200,6600,6400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,1300,1400,1350
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,1100,1200,1150
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,7500,8000,7750
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,15/03/2026,10500,11000,10750
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,15/03/2026,6200,6600,6400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,7200,7500,7350
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,3800,4000,3900
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Banana,Poovan,Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,800,1000,900
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4200,4400,4300
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,15/03/2026,4600,5000,4800
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,1600,2000,1800
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Tamarind Fruit","Tamarind Fruit",Local,15/03/2026,13000,13500,13250
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,15/03/2026,6000,6500,6250
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,15/03/2026,7000,7000,7000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Banana,"Elakki Bale",Local,15/03/2026,7000,7500,7250
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,15/03/2026,1000,1400,1200
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,1000,1400,1200
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,7000,7600,7300
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,8000,8600,8300
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,1000,1200,1100
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2400,2400,2400
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Karbuja(Musk Melon)",Karbhuja,Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,3500,3500,3500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,15/03/2026,7800,7800,7800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,15/03/2026,6600,6600,6600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,9000,9000,9000
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,5000,5500,5250
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,4200,4500,4350
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,3600,4000,3800
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,4200,4800,4500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,4200,4500,4350
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Tomato,Other,Local,15/03/2026,800,1000,900
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,1000,1400,1200
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,15/03/2026,4500,5500,5000
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,5500,6500,6000
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2000,3000,2500
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,7000,9000,8000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,15/03/2026,16000,18000,17000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4000,4400,4200
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC","Betal Leaves",Mysore,Local,15/03/2026,8000,10000,9000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,13500,14000,13750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2400,3000,2700
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,1400,2000,1700
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Tomato,Other,Local,15/03/2026,1200,1800,1500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1600,2000,1800
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,3200,4000,3600
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,2800,3500,3150
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,2800,3500,3150
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,15/03/2026,1400,1600,1500
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,1200,1500,1350
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,7500,8000,7750
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Vengamedu(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,15/03/2026,800,1200,1000
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1600,2000,1800
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,15/03/2026,3600,4000,3800
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,1600,2000,1800
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,9000,10000,9500
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,1600,2000,1800
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai ) APMC",Rose(Local),"Rose (Local)",Local,15/03/2026,12000,14000,13000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,6000,8000,7000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,15/03/2026,1500,1800,1650
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,15/03/2026,1000,2000,1500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,8000,9000,8500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,1500,1800,1650
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,15/03/2026,4500,5500,5000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,2200,3000,2600
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Pineapple,"Pine Apple",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,3600,4000,3800
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,5000,5400,5200
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,1500,1800,1650
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,6000,7500,6750
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,14000,16000,15000
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,2800,3000,2900
